6886.90358,1.45203136414464,43.166,27.585,26.387,25.698,54.399,53.267
6884.97501,1.4524380967942,43.121,27.596,26.03,25.526,54.211,53.247
6883.04645,1.45284505525893,43.297,27.952,25.711,25.359,54.081,53.38
6881.11788,1.4532522439508,43.517,28.126,25.453,25.216,53.887,53.576
6879.18932,1.45365965883899,43.413,27.828,25.306,25.163,53.781,53.627
6877.26075,1.45406730434061,43.111,27.507,25.335,25.13,53.925,53.501
6875.33219,1.45447517642053,42.895,27.489,25.38,25.075,54.086,53.295
6873.40363,1.45488327738437,42.827,27.582,25.39,25.105,54.144,53.092
6871.47506,1.45529160954271,42.96,27.582,25.498,25.324,54.122,53.062
6869.5465,1.45570016885394,43.144,27.585,25.622,25.6,53.907,53.244
6867.61793,1.45610895974814,43.106,27.64,25.584,25.564,53.616,53.379
6865.68937,1.45651797817937,42.97,27.549,25.421,25.16,53.584,53.391
6863.7608,1.45692722858291,42.899,27.408,25.285,24.817,53.894,53.458
6861.83224,1.45733670690847,42.702,27.419,25.175,24.776,54.189,53.45
6859.90367,1.45774641759656,42.372,27.438,24.971,24.952,54.124,53.241
6857.97511,1.45815635659255,42.094,27.368,24.699,25.144,53.837,52.994
6856.04655,1.45856652621473,41.852,27.318,24.599,25.095,53.5,52.742
6854.11798,1.45897692878639,41.712,27.374,24.688,24.758,53.128,52.534
6852.18942,1.4593875602464,41.759,27.296,24.675,24.386,52.807,52.482
6850.26085,1.4597984250483,41.795,26.919,24.563,24.255,52.51,52.467
6848.33229,1.46020951912659,41.659,26.607,24.561,24.282,52.23,52.324
6846.40372,1.46062084694006,41.405,26.59,24.53,24.255,52.183,52.109
6844.47516,1.46103240441887,41.13,26.714,24.313,24.258,52.483,51.908
6842.5466,1.4614441938912,40.995,26.791,24.084,24.429,52.944,51.84
6840.61803,1.46185621769032,41.104,26.788,23.977,24.619,53.212,52.035
6838.68947,1.46226847173981,41.213,26.892,23.94,24.509,53.001,52.229
6836.7609,1.46268096051158,41.114,27.02,23.869,24.199,52.522,52.261
6834.83234,1.46309367992485,40.965,26.859,23.768,24.047,52.253,52.313
6832.90377,1.46350663445682,40.831,26.64,23.921,24.097,52.218,52.33
6830.97521,1.4639198200223,40.656,26.737,24.309,24.239,52.135,52.164
6829.04664,1.46433324110377,40.438,26.923,24.413,24.239,51.91,51.881
6827.11808,1.46474689361166,40.265,26.888,24.152,23.925,51.766,51.659
6825.18952,1.46516077988703,40.33,26.71,23.904,23.47,51.839,51.507
6823.26095,1.46557490227602,40.501,26.557,23.78,23.168,51.824,51.302
6821.33239,1.46598925668245,40.518,26.406,23.687,23.195,51.512,51.16
6819.40382,1.46640384760203,40.367,26.307,23.584,23.309,51.213,51.213
6817.47526,1.4668186709342,40.066,26.404,23.51,23.165,51.294,51.343
6815.54669,1.46723373117997,39.726,26.467,23.537,22.931,51.546,51.388
6813.61813,1.46764902423435,39.457,26.286,23.647,22.867,51.571,51.393
6811.68956,1.46806455460369,39.269,26.082,23.789,22.855,51.519,51.447
6809.761,1.46848031817857,39.214,26.059,23.866,22.851,51.523,51.35
6807.83244,1.468896317313,39.253,26.101,23.828,22.974,51.39,51.011
6805.90387,1.46931255436613,39.272,25.987,23.802,23.074,51.26,50.838
6803.97531,1.46972902522187,39.235,25.855,23.787,23.052,51.378,51.06
6802.04674,1.47014573439994,39.155,25.946,23.691,23.024,51.503,51.278
6800.11818,1.47056267777981,39.038,26.012,23.582,22.963,51.41,51.1
6798.18961,1.47097985988655,38.923,25.851,23.573,22.876,51.235,50.684
6796.26105,1.4713972765952,38.748,25.747,23.546,22.833,51.024,50.35
6794.33248,1.47181493243616,38.437,25.876,23.281,22.734,50.832,50.125
6792.40392,1.47223282328004,38.144,26.031,22.952,22.536,50.833,49.964
6790.47536,1.47265095149392,37.968,26.079,22.92,22.418,50.936,49.964
6788.54679,1.47306931945003,37.914,26.055,23.157,22.474,50.86,50.093
